Fartøy ID,Registreringsmerke,Fartøynavn,Fartøytype,Fartøygruppe,Lengde (meter),Lengdegruppe,Bredde (meter),Bruttotonnasje,Byggeår,Motorkraft (kW),Hjemkommune,Nasjonalitet
2016074213,F 0001H,SEILAND,Fiskefartøy,Kyst,6.1,Under 11 m,2.52,,1992,44.11764705882353,HAMMERFEST,NORGE
2016074233,N 0059VV,VERONICA,Fiskefartøy,Kyst,5.5,Under 11 m,2.0,,1988,29.41176470588235,VESTVÅGØY,NORGE
2016074655,F 0002V,VANGEN,Fiskefartøy,Kyst,10.14,Under 11 m,3.17,,1971,73.52941176470588,VARDØ,NORGE
2016074793,TR0019ND,HYDRA,Fiskefartøy,Kyst,12.99,"11-14,99 m",6.0,,2016,286.7647058823529,NÆRØYSUND,NORGE
2017074913,M 0002AE,ÆRLING,Fiskefartøy,Kyst,10.99,Under 11 m,4.37,,2016,224.26470588235293,AURE,NORGE
2017074933,R 0005SO,ROTTFISK,Fiskefartøy,Kyst,14.96,"11-14,99 m",5.89,55,2007,294.11764705882354,SOLA,NORGE
2017075013,T 0017T,AKSEL B,Fiskefartøy,Kyst,10.98,Under 11 m,4.61,,2016,404.4117647058823,TROMSØ,NORGE
2017075133,TR0200V,VIKNAFJORD,Fiskefartøy,Kyst,10.98,Under 11 m,3.6,,1988,231.6176470588235,NÆRØYSUND,NORGE
2017075193,H 0127B,HAVØRN 2,Fiskefartøy,Kyst,10.65,Under 11 m,4.0,,1992,117.6470588235294,BØMLO,NORGE
2017075453,F 0024NK,EDEL VIND,Fiskefartøy,Kyst,10.65,Under 11 m,3.6,,1988,99.26470588235293,NORDKAPP,NORGE
2017075553,R 0026S,KREPSEN,Fiskefartøy,Kyst,8.72,Under 11 m,3.24,,2016,308.8235294117647,STAVANGER,NORGE
2017075714,TR0060ND,SULAVÅG,Fiskefartøy,Kyst,12.99,"11-14,99 m",5.8,,2017,286.7647058823529,NÆRØYSUND,NORGE
2017075753,TF0044M,BALTAZAR,Fiskefartøy,Kyst,10.57,Under 11 m,3.67,,1985,73.52941176470588,MÅSØY,NORGE
2017075933,F 0062HV,LOTTE,Fiskefartøy,Kyst,7.2,Under 11 m,2.55,,2016,102.94117647058823,HASVIK,NORGE
2017076073,F 0050H,T.A SENIOR,Fiskefartøy,Kyst,14.99,"11-14,99 m",8.0,,2017,610.2941176470588,HAMMERFEST,NORGE
2017076773,T 0006K,HAVGLIMT,Fiskefartøy,Kyst,10.98,Under 11 m,4.7,,2017,194.85294117647058,KARLSØY,NORGE
2017077353,F 0033B,ARYA,Fiskefartøy,Kyst,10.17,Under 11 m,3.46,,1998,220.58823529411762,BERLEVÅG,NORGE
2017077373,T 0111K,SNOKEN,Fiskefartøy,Kyst,6.2,Under 11 m,2.35,,2017,73.52941176470588,KARLSØY,NORGE
2017077414,T 0097K,NINA MARI,Fiskefartøy,Kyst,14.95,"11-14,99 m",6.6,,2017,441.17647058823525,KARLSØY,NORGE
2017095293,M 0024U,KYSTBUEN JR,Fiskefartøy,Kyst,9.43,Under 11 m,3.67,,2017,102.94117647058823,ULSTEIN,NORGE
2017095333,N 0030L,MARTINE SOFIE,Fiskefartøy,Kyst,9.8,Under 11 m,3.68,,1982,60.29411764705882,LURØY,NORGE
2017096333,R 0030ES,VÅRSOL II,Fiskefartøy,Kyst,5.55,Under 11 m,2.35,,2017,44.11764705882353,EIGERSUND,NORGE
2017096693,VA0330S,HELLEVIG 1,Fiskefartøy,Hav,40.3,28 m og over ,9.0,499,2001,540.4411764705882,KRISTIANSAND,NORGE
2017096913,M 0006HØ,LENA,Fiskefartøy,Kyst,8.5,Under 11 m,3.26,,2017,323.52941176470586,HERØY i Møre og Romsdal,NORGE
2017097613,ST0185F,FILIP,Fiskefartøy,Kyst,9.99,Under 11 m,3.6,,2017,231.6176470588235,FRØYA,NORGE
2017098613,M 0006M,ELINE,Fiskefartøy,Kyst,10.65,Under 11 m,3.9,,2017,374.2647058823529,MOLDE,NORGE
2017098773,TF0020L,SARA KARIN,Fiskefartøy,Kyst større,27.99,"21-27,99 m",9.0,268,2017,691.1764705882352,LYNGEN,NORGE
2017099073,TF0002SE,ØYANES,Fiskefartøy,Kyst,14.95,"11-14,99 m",6.5,,2017,441.17647058823525,SENJA,NORGE
2017099513,H 0163B,FANCY,Fiskefartøy,Kyst,7.65,Under 11 m,2.8,,2017,163.23529411764704,BØMLO,NORGE
2017099613,F 0007H,RISVAAG,Fiskefartøy,Kyst,6.4,Under 11 m,2.54,,2017,84.55882352941175,HAMMERFEST,NORGE
2017100273,N 0016TN,NOAH ANDRE,Fiskefartøy,Kyst,7.7,Under 11 m,2.7,,1998,102.94117647058823,TRÆNA,NORGE
2017100473,H 0138AV,AARLAND,Fiskefartøy,Kyst,8.9,Under 11 m,3.9,,2017,308.8235294117647,AUSTEVOLL,NORGE
2017100594,F 0300A,NAVIGER,Samfiskefartøy,Kyst,10.98,Under 11 m,4.7,,2017,220.58823529411762,ALTA,NORGE
2017100713,TF0244SE,EINARSON,Fiskefartøy,Hav,38.65,28 m og over ,9.25,499,2017,1350.735294117647,SENJA,NORGE
2017100993,N 0021MS,HELLODDEN,Fiskefartøy,Kyst,14.99,"11-14,99 m",6.51,,2017,459.5588235294117,MOSKENES,NORGE
2018101213,N 0006VV,NORDTIND,Fiskefartøy,Hav,80.4,28 m og over ,16.7,4129,2018,4632.35294117647,VESTVÅGØY,NORGE
2018101393,T 0001T,LOMVI,Fiskefartøy,Kyst,7.94,Under 11 m,2.6,,1980,37.5,TROMSØ,NORGE
2018101453,R 0077S,PRINCE,Fiskefartøy,Kyst,10.99,Under 11 m,3.73,,2017,477.9411764705882,STAVANGER,NORGE
2018101813,N 0004BR,JOHN E,Fiskefartøy,Kyst,10.66,Under 11 m,3.42,,2017,323.52941176470586,BRØNNØY,NORGE
2018101913,TF0025SE,NORDAL,Fiskefartøy,Kyst,14.99,"11-14,99 m",6.5,,2018,449.99999999999994,SENJA,NORGE
2018102113,M 0040HØ,NORDSJØBAS,Fiskefartøy,Hav,70.3,28 m og over ,13.5,2055,2003,4264.7058823529405,HERØY i Møre og Romsdal,NORGE
2018102355,N 0300VV,BALLSTADVÆRING,Fiskefartøy,Kyst større,24.5,"21-27,99 m",8.0,304,2017,735.2941176470588,VESTVÅGØY,NORGE
2018102413,T 0009LK,ELENA,Fiskefartøy,Kyst,5.35,Under 11 m,2.15,,2014,36.76470588235294,SENJA,NORGE
2018102554,M 0222G,GISKESUND,Fiskefartøy,Kyst,10.65,Under 11 m,3.58,,2018,220.58823529411762,GISKE,NORGE
2018102573,N 0300V,RISVÆR,Leiefartøy (Erstatningsfartøy),Kyst,14.99,"11-14,99 m",6.6,,2017,455.88235294117646,VÅGAN,NORGE
2018102613,M 0001G,VEIDAR,Fiskefartøy,Hav,55.5,28 m og over ,13.2,2195,2018,1873.5294117647059,GISKE,NORGE
2018102673,TF0012B,BARENTS,Fiskefartøy,Kyst,10.6,Under 11 m,3.45,,1982,88.23529411764706,BERLEVÅG,NORGE
2018102753,N 0200VV,BALLSTADØY,Fiskefartøy,Kyst,19.75,"15-20,99 m",8.0,197,2017,609.5588235294117,VESTVÅGØY,NORGE
2018102773,N 0107F,FALKEN,Samfiskefartøy,Kyst,10.98,Under 11 m,4.3,,2018,209.55882352941174,FLAKSTAD,NORGE
2018102813,T 0061BG,PELLE,Fiskefartøy,Kyst,5.0,Under 11 m,1.7,,1988,29.41176470588235,SENJA,NORGE
2018102853,R 0057K,ANNA CHRISTINE,Fiskefartøy,Kyst,11.97,"11-14,99 m",3.97,,2007,183.8235294117647,KARMØY,NORGE
2018103053,T 0044T,GRØTØY,Fiskefartøy,Kyst,6.15,Under 11 m,2.35,,2018,66.17647058823529,TROMSØ,NORGE
2018103133,N 0012DA,OTHELIE,Fiskefartøy,Kyst,6.4,Under 11 m,,,1985,16.176470588235293,DØNNA,NORGE
2018103213,R 0017ES,SEGLEM,Fiskefartøy,Kyst,6.2,Under 11 m,2.35,,2018,29.41176470588235,EIGERSUND,NORGE
2018103253,N 0346Ø,GUNNAR K,Fiskefartøy,Hav,38.65,28 m og over ,9.25,498,2018,772.0588235294117,ØKSNES,NORGE
2018103733,M 0020VD,BJØRN MARTIN,Fiskefartøy,Kyst,10.98,Under 11 m,4.75,,2018,194.85294117647058,ØRSTA,NORGE
2018103793,TF0015T,JUBÅEN,Samfiskefartøy,Kyst,10.91,Under 11 m,4.2,,2018,224.26470588235293,TROMSØ,NORGE
2018103893,H 0021F,ENDRE DYRØY,Fiskefartøy,Hav,69.3,28 m og over ,14.5,2259,2008,4411.764705882352,ØYGARDEN,NORGE
2018103973,N 0007V,HAVBAS,Fiskefartøy,Kyst,10.96,Under 11 m,5.0,,2018,294.11764705882354,VÅGAN,NORGE
2018104173,TR0001LA,LEKAMØY,Fiskefartøy,Kyst,10.66,Under 11 m,4.02,,2009,111.76470588235293,LEKA,NORGE
2018105273,TK0111BL,STORM,Fiskefartøy,Kyst,7.2,Under 11 m,2.5,,2018,99.26470588235293,BAMBLE,NORGE
2018105453,T 0004SE,SMÅEN,Fiskefartøy,Kyst,10.61,Under 11 m,4.0,,2018,169.1176470588235,SENJA,NORGE
2018106253,M 0006S,FRANTS,Fiskefartøy,Kyst,8.99,Under 11 m,3.7,,2018,242.6470588235294,SANDE i Møre og Romsdal,NORGE
2018106393,TF0005M,LEON,Fiskefartøy,Kyst,10.99,Under 11 m,5.4,,2018,297.7941176470588,MÅSØY,NORGE
2018106873,M 0104H,SEIR,Fiskefartøy,Hav,53.1,28 m og over ,12.8,1915,2018,1919.1176470588234,ÅLESUND,NORGE
2018106913,TF0018A,KEN MIKAL,Fiskefartøy,Kyst,7.83,Under 11 m,2.48,,1982,22.058823529411764,ALTA,NORGE
2018107113,TF0073LB,EVAN,Fiskefartøy,Kyst,7.85,Under 11 m,2.8,,1985,57.35294117647059,LEBESBY,NORGE
2018107313,Ø 0005R,ÅREFJORDGUTT 2,Fiskefartøy,Kyst,6.94,Under 11 m,2.42,,2007,165.44117647058823,MOSS,NORGE
2018107333,M 0008G,GØYING,Fiskefartøy,Kyst,10.66,Under 11 m,3.4,,2018,220.58823529411762,GISKE,NORGE
2018107493,F 0088TN,EMMA,Fiskefartøy,Kyst,9.57,Under 11 m,2.99,,2014,222.7941176470588,TANA,NORGE
2018107593,TR0096ND,HYDRA,Fiskefartøy,Kyst,14.99,"11-14,99 m",6.6,,2017,459.5588235294117,NÆRØYSUND,NORGE
2018107613,T 0209K,MT SENIOR,Fiskefartøy,Kyst,14.96,"11-14,99 m",6.55,,2018,514.7058823529411,KARLSØY,NORGE
2018107633,TF0024LB,SAGA,Fiskefartøy,Kyst,6.6,Under 11 m,2.5,,2018,110.29411764705881,LEBESBY,NORGE
2018107653,TR0003B,HJØRDIS,Fiskefartøy,Kyst,6.06,Under 11 m,2.32,,2017,44.11764705882353,ØRLAND,NORGE
2018107673,M 0004K,ROYAL,Fiskefartøy,Kyst,10.65,Under 11 m,4.1,,2018,367.6470588235294,KRISTIANSUND,NORGE
2018107777,N 0038BØ,SØRBÅEN,Fiskefartøy,Kyst,10.98,Under 11 m,5.3,,2018,294.11764705882354,BØ i Nordland,NORGE
2018107873,SF0002S,HOVDEN VIKING,Fiskefartøy,Hav,46.0,28 m og over ,12.0,1010,2018,1889.705882352941,STAD,NORGE
2018107893,VA0010S,GALANT,Fiskefartøy,Kyst,14.98,"11-14,99 m",6.5,88,2018,441.17647058823525,KRISTIANSAND,NORGE
2018108053,VA0072K,SJØVIK,Fiskefartøy,Kyst større,28.05,28 m og over ,8.4,322,2018,735.2941176470588,KRISTIANSAND,NORGE
2019108180,TF0110BD,NOKASA,Fiskefartøy,Hav,45.0,28 m og over ,,1335,2005,2205.882352941176,BÅTSFJORD,NORGE
2019108273,F 0097G,SELMA DRØFN,Fiskefartøy,Kyst,14.87,"11-14,99 m",6.65,,2017,312.5,GAMVIK,NORGE
2019108353,M 0002U,KYSTBUEN,Fiskefartøy,Kyst,10.96,Under 11 m,3.73,,2018,382.35294117647055,ULSTEIN,NORGE
2019108413,N 0200F,ANGELSEN SENIOR,Fiskefartøy,Kyst større,20.99,"15-20,99 m",6.96,310,2018,650.0,FLAKSTAD,NORGE
2019108473,F 0099HV,BOREAS,Fiskefartøy,Kyst,10.99,Under 11 m,3.47,,1998,169.1176470588235,HASVIK,NORGE
2019108493,TR0060H,JOHANNA,Fiskefartøy,Kyst,10.66,Under 11 m,3.6,,2018,220.58823529411762,HITRA,NORGE
2019108653,TR0400V,BRUSØYSKJÆR,Fiskefartøy,Hav,45.0,28 m og over ,10.5,663,2004,2039.705882352941,NÆRØYSUND,NORGE
2019108713,TR0050O,SKIPSON,Fiskefartøy,Kyst,10.98,Under 11 m,4.7,,2018,220.58823529411762,OSEN,NORGE
2019108793,M 0091AV,LADY ALUDIA,Fiskefartøy,Kyst,10.18,Under 11 m,3.6,,2002,441.17647058823525,AVERØY,NORGE
2019108813,TR0008T,VILDE,Fiskefartøy,Kyst,5.98,Under 11 m,2.4,,2018,110.29411764705881,TRONDHEIM,NORGE
2019108873,F 0020LB,TINDER,Fiskefartøy,Kyst,10.98,Under 11 m,3.73,,2018,257.35294117647055,LEBESBY,NORGE
2019108953,T 0001I,NORDHAVET,Fiskefartøy,Hav,43.15,28 m og over ,9.25,605,2018,1369.8529411764705,IBESTAD,NORGE
2019108973,M 0014AK,RAGNHILD KRISTINE,Fiskefartøy,Kyst,14.99,"11-14,99 m",8.0,,2018,459.5588235294117,AUKRA,NORGE
2019109053,T 0084LK,HAVFLORA,Fiskefartøy,Kyst,6.06,Under 11 m,2.32,,2018,55.147058823529406,SENJA,NORGE
2019109398,N 0001BØ,HENRY O,Fiskefartøy,Kyst,6.2,Under 11 m,2.35,,2013,58.8235294117647,BØ i Nordland,NORGE
2019109399,N 0400V,GERD JULIE,Fiskefartøy,Hav,39.7,28 m og over ,9.8,499,2019,1360.2941176470588,VÅGAN,NORGE
2019109533,M 0093HØ,PENNY,Fiskefartøy,Kyst,7.95,Under 11 m,3.49,,1985,62.49999999999999,HERØY i Møre og Romsdal,NORGE
2019109613,TF0067A,SALOMON,Fiskefartøy,Kyst,9.48,Under 11 m,2.97,,2000,308.8235294117647,ALTA,NORGE
2019109655,M 0002HØ,ØYTIND,Fiskefartøy,Kyst,10.65,Under 11 m,4.05,,2018,367.6470588235294,HERØY i Møre og Romsdal,NORGE
2019109673,TR0004O,RAV,Fiskefartøy,Hav,79.95,28 m og over ,15.5,3274,2019,4879.411764705882,OSEN,NORGE
2019109813,TR0010N,RASMUS,Fiskefartøy,Kyst,7.24,Under 11 m,2.75,,2019,147.05882352941177,NAMSOS,NORGE
2019109913,N 0007DA,AAKERGUTT,Fiskefartøy,Kyst,10.98,Under 11 m,4.7,,2019,220.58823529411762,DØNNA,NORGE
2019109955,T 0200LK,TRONDSKJÆR,Fiskefartøy,Hav,39.7,28 m og over ,9.8,499,2019,1350.735294117647,SENJA,NORGE
2019109977,TF0034V,FJORDBRIS,Fiskefartøy,Kyst,10.1,Under 11 m,4.0,,1999,220.58823529411762,VARDØ,NORGE
2019109979,N 0072L,HAVFRUEN,Fiskefartøy,Kyst,8.99,Under 11 m,3.6,,2019,272.05882352941177,LURØY,NORGE
2019110014,F 0153LB,RISVIK,Fiskefartøy,Kyst større,20.93,"15-20,99 m",9.0,319,2019,588.2352941176471,LEBESBY,NORGE
2019110016,AG0050LS,NORDSØ,Fiskefartøy,Kyst større,27.57,"21-27,99 m",8.4,267,2019,727.9411764705882,LINDESNES,NORGE
2019110133,N 0005ME,MELØYSUND JR,Fiskefartøy,Kyst,12.99,"11-14,99 m",6.2,,2019,367.6470588235294,MELØY,NORGE
2019110156,F 0008BD,BJØRKÅSBUEN,Fiskefartøy,Kyst,10.96,Under 11 m,3.73,,2019,477.9411764705882,BÅTSFJORD,NORGE
2019110234,F 0105M,KNARVIK,Fiskefartøy,Kyst,10.65,Under 11 m,3.6,,2019,220.58823529411762,MÅSØY,NORGE
2019110477,N 0003V,KNUT OLAV,Fiskefartøy,Hav,43.0,28 m og over ,10.0,772,2019,1330.8823529411764,VÅGAN,NORGE
2019110493,N 0095VV,STORHOLM,Fiskefartøy,Kyst,12.94,"11-14,99 m",5.9,,2019,330.88235294117646,VESTVÅGØY,NORGE
2019110515,TF0054T,OLDERSUND,Fiskefartøy,Kyst,12.95,"11-14,99 m",5.4,,2019,330.88235294117646,TROMSØ,NORGE
2019110793,F 0031BD,SUNNA DIS,Fiskefartøy,Kyst,10.07,Under 11 m,3.06,,2000,316.17647058823525,BÅTSFJORD,NORGE
2019111033,T 0020K,GÅSAN,Fiskefartøy,Kyst,6.2,Under 11 m,2.35,,2019,66.17647058823529,KARLSØY,NORGE
2019111153,R 0001K,CETUS,Fiskefartøy,Hav,65.0,28 m og over ,14.0,2230,2019,3308.8235294117644,KARMØY,NORGE
2019111178,F 0036M,ASNES,Fiskefartøy,Kyst,9.7,Under 11 m,3.0,8,2001,188.23529411764704,MÅSØY,NORGE
2019111354,TF0066SE,HUSØYSUND,Fiskefartøy,Kyst,10.66,Under 11 m,3.6,,2019,220.58823529411762,SENJA,NORGE
2019111433,N 0017BØ,BØMMELGUTT,Fiskefartøy,Kyst,13.41,"11-14,99 m",4.39,22,1983,146.3235294117647,BØ i Nordland,NORGE
2019111434,T 0209T,ÅSTA B,Fiskefartøy,Kyst,10.93,Under 11 m,3.76,,2019,477.9411764705882,TROMSØ,NORGE
2019111573,N 0031Ø,EINAR,Fiskefartøy,Kyst,14.94,"11-14,99 m",5.65,,2019,597.0588235294117,ØKSNES,NORGE
2019111713,F 0072M,SJØGLIMT,Fiskefartøy,Kyst,10.95,Under 11 m,4.07,,1981,220.58823529411762,MÅSØY,NORGE
2019111873,VA0019S,TENOR,Fiskefartøy,Hav,35.25,28 m og over ,9.2,498,2019,735.2941176470588,KRISTIANSAND,NORGE
2019112014,SF0004S,FRØYANES JUNIOR,Fiskefartøy,Hav,51.32,28 m og over ,14.0,1863,2019,1350.735294117647,STAD,NORGE
2019112113,TF0005P,BARJO,Fiskefartøy,Kyst,10.95,Under 11 m,3.86,,2019,183.8235294117647,PORSANGER,NORGE
2019112153,M 0001A,ATLANTIC,Fiskefartøy,Hav,64.0,28 m og over ,14.0,2816,2019,1433.8235294117646,ÅLESUND,NORGE
2019112173,TF0003T,JENS,Fiskefartøy,Kyst,7.98,Under 11 m,3.61,10,2019,124.99999999999999,TROMSØ,NORGE
2019112433,M 0189A,GUNNAR LANGVA,Fiskefartøy,Hav,74.8,28 m og over ,15.5,2999,2019,4800.0,ÅLESUND,NORGE
2019112653,T 0022BG,BEN HUR,Fiskefartøy,Kyst større,20.96,"15-20,99 m",9.0,333,2019,734.5588235294117,SENJA,NORGE
2019113461,TF0103TN,MIRA AURORA,Fiskefartøy,Kyst,12.97,"11-14,99 m",4.84,,2019,588.2352941176471,TANA,NORGE
2020112553,TF0014B,ABEL,Fiskefartøy,Kyst,10.95,Under 11 m,3.78,,2019,477.9411764705882,BERLEVÅG,NORGE
2020112693,TR0001VL,KIM,Fiskefartøy,Kyst,6.2,Under 11 m,2.35,,2019,44.11764705882353,VERDAL,NORGE
2020112834,VL0044B,RISLA,Fiskefartøy,Kyst,7.99,Under 11 m,3.1,,1984,51.470588235294116,BØMLO,NORGE
2020112873,M 0032AE,LYDIA,Fiskefartøy,Kyst,6.15,Under 11 m,2.35,,2019,44.11764705882353,AURE,NORGE
2020112993,TR0011ND,SETTER,Fiskefartøy,Kyst,10.98,Under 11 m,4.7,,2019,220.58823529411762,NÆRØYSUND,NORGE
2020113013,R 0044K,SOLGLYTT,Fiskefartøy,Kyst,10.99,Under 11 m,4.2,,2020,220.58823529411762,KARMØY,NORGE
2020113053,N 0004A,MJÅSUND,Fiskefartøy,Kyst,12.99,"11-14,99 m",6.0,,2020,330.88235294117646,ANDØY,NORGE
2020113213,N 0064V,LOFOTVÆRING II,Fiskefartøy,Kyst større,20.95,"15-20,99 m",7.2,182,2020,367.6470588235294,VÅGAN,NORGE
2020113334,M 0090A,BERGSUND,Fiskefartøy,Kyst,10.98,Under 11 m,5.35,,2019,294.11764705882354,ÅLESUND,NORGE
2020113413,TF0143T,ASMUND SENIOR,Fiskefartøy,Kyst,10.65,Under 11 m,3.6,,2020,220.58823529411762,TROMSØ,NORGE
2020113433,TF0009KD,IVAN,Fiskefartøy,Kyst,7.95,Under 11 m,3.13,,2020,294.11764705882354,KÅFJORD,NORGE
2020113538,T 0007SE,ROAR K,Fiskefartøy,Kyst,18.49,"15-20,99 m",6.6,135,2020,514.7058823529411,SENJA,NORGE
2020113720,N 0007H,HAVBRYN,Fiskefartøy,Kyst,7.95,Under 11 m,2.72,,2020,183.8235294117647,HADSEL,NORGE
2020113734,F 0024B,GEGGI,Fiskefartøy,Kyst,7.7,Under 11 m,3.0,,1988,110.29411764705881,BERLEVÅG,NORGE
2020113794,M 0020HØ,ELVEGUTT,Fiskefartøy,Kyst,8.99,Under 11 m,3.67,,2020,312.5,HERØY i Møre og Romsdal,NORGE
2020113815,F 0077N,POLARBAS,Fiskefartøy,Kyst,10.99,Under 11 m,3.3,,2007,514.7058823529411,NESSEBY,NORGE
2020113834,M 0117A,MATOMA 2,Fiskefartøy,Kyst,7.71,Under 11 m,2.65,,1980,49.99999999999999,ÅLESUND,NORGE
2020114236,TF0001KF,JUNI,Fiskefartøy,Kyst,6.08,Under 11 m,2.32,,2020,55.147058823529406,KVÆFJORD,NORGE
2020114294,M 0009HØ,KVALNES,Fiskefartøy,Kyst større,27.99,"21-27,99 m",9.5,420,2020,739.7058823529411,HERØY i Møre og Romsdal,NORGE
2020114376,TF0001K,NATALY,Fiskefartøy,Kyst,10.99,Under 11 m,4.6,,2020,551.470588235294,KARLSØY,NORGE
2020114417,N 0003MS,KLARA B,Fiskefartøy,Hav,48.0,28 m og over ,9.5,656,2020,1325.735294117647,MOSKENES,NORGE
2020114534,TF0019K,ANNE MERETE,Fiskefartøy,Kyst,7.95,Under 11 m,2.72,,2020,183.8235294117647,KARLSØY,NORGE
2020114615,TR0226ND,TUBORG,Fiskefartøy,Kyst,10.98,Under 11 m,4.7,,2020,220.58823529411762,NÆRØYSUND,NORGE
2020114837,TF0032LB,EMIL,Fiskefartøy,Kyst,9.55,Under 11 m,3.05,,2020,301.4705882352941,LEBESBY,NORGE
2020114914,TF0036V,LONE,Fiskefartøy,Kyst,7.95,Under 11 m,2.72,,2020,183.8235294117647,VARDØ,NORGE
2020114917,N 0021TN,ASTERIAS,Fiskefartøy,Kyst,7.95,Under 11 m,2.72,,2020,183.8235294117647,TRÆNA,NORGE
2020114955,R 0010SK,VESTAVIND,Fiskefartøy,Kyst større,26.05,"21-27,99 m",5.85,205,1979,735.2941176470588,SOKNDAL,NORGE
2020115075,TF0234T,STØDIG,Fiskefartøy,Hav,39.3,28 m og over ,11.5,752,2023,1319.8529411764705,TROMSØ,NORGE
2020115096,N 0002LF,ÅKERØYVÆRING,Samfiskefartøy,Kyst,10.99,Under 11 m,4.45,,2020,224.26470588235293,LEIRFJORD,NORGE
2020115099,M 0016AE,BASSE,Fiskefartøy,Kyst,5.3,Under 11 m,2.2,,2020,29.41176470588235,AURE,NORGE
2020115174,TF0007K,BIRGITTE,Fiskefartøy,Kyst,10.93,Under 11 m,4.55,,2020,493.3823529411764,KARLSØY,NORGE
2020115234,N 0200Ø,SUNDERØY,Fiskefartøy,Hav,77.26,28 m og over ,17.0,4216,2020,7199.999999999999,ØKSNES,NORGE
2020115257,VL0045B,SEVERIN,Fiskefartøy,Kyst,10.64,Under 11 m,3.6,,2020,220.58823529411762,BØMLO,NORGE
2020115334,M 0021AV,HEIM,Fiskefartøy,Kyst,6.2,Under 11 m,2.35,,2020,44.11764705882353,AVERØY,NORGE
2020115396,N 0040F,KJELL SENIOR,Fiskefartøy,Kyst,18.4,"15-20,99 m",6.55,119,2020,514.7058823529411,FLAKSTAD,NORGE
2020115435,N 0072VR,VÆRØYBUEN,Fiskefartøy,Kyst,12.99,"11-14,99 m",6.4,,2020,367.6470588235294,VÆRØY,NORGE
2020115475,M 0030G,NORDBAS,Fiskefartøy,Hav,60.48,28 m og over ,10.26,1185,1979,3944.1176470588234,GISKE,NORGE
2020115495,AG0001LS,NESEJENTA,Fiskefartøy,Hav,35.3,28 m og over ,9.1,496,2020,955.8823529411764,LINDESNES,NORGE
2020115635,VL0001SU,SULEHAV,Fiskefartøy,Hav,34.16,28 m og over ,9.5,486,2020,735.2941176470588,SOLUND,NORGE
2020115644,TF0100BD,AH SENIOR,Fiskefartøy,Kyst,14.96,"11-14,99 m",6.55,,2020,514.7058823529411,BÅTSFJORD,NORGE
2020115656,N 0024BØ,BERIT,Fiskefartøy,Kyst,9.45,Under 11 m,3.14,,1985,51.470588235294116,BØ i Nordland,NORGE
2020115659,TF0093LA,HERMES,Fiskefartøy,Hav,69.91,28 m og over ,16.0,3292,2020,5325.0,LOPPA,NORGE
2020115676,N 0033A,NORDFLU,Fiskefartøy,Kyst,10.98,Under 11 m,5.3,,2020,,ANDØY,NORGE
2021115695,N 0012VA,SMURFEPIA,Fiskefartøy,Kyst,4.8,Under 11 m,1.98,,2007,18.38235294117647,VEGA,NORGE
2021116376,TR0007AA,RINGSKJÆR,Fiskefartøy,Kyst,10.99,Under 11 m,4.45,,2020,220.58823529411762,ÅFJORD,NORGE
2021116575,N 0006Ø,LIVE ELISE,Fiskefartøy,Kyst,10.99,Under 11 m,5.3,,2022,330.88235294117646,ØKSNES,NORGE
2021116636,F 0016NK,VORAS,Fiskefartøy,Kyst,6.08,Under 11 m,2.32,,2020,55.147058823529406,NORDKAPP,NORGE
2021116695,N 0093V,ØRSVÅG II,Samfiskefartøy,Kyst,9.97,Under 11 m,3.58,,2022,301.4705882352941,VÅGAN,NORGE
2021116716,TF0023BD,SEGLA,Fiskefartøy,Kyst,7.62,Under 11 m,2.8,,1968,22.794117647058822,BÅTSFJORD,NORGE
2021116775,N 0005L,VIRUS,Fiskefartøy,Kyst,6.2,Under 11 m,2.0,,2010,95.58823529411764,LURØY,NORGE
2021117057,N 0074Ø,HAVBÅRA,Fiskefartøy,Kyst,19.0,"15-20,99 m",8.0,169,2021,519.8529411764705,ØKSNES,NORGE
2021117117,TR0069Ø,HUBORG,Fiskefartøy,Kyst,10.99,Under 11 m,5.0,,2021,220.58823529411762,ØRLAND,NORGE
2021117218,N 0026ME,PERNILLE,Fiskefartøy,Kyst,6.11,Under 11 m,2.32,,2020,55.147058823529406,MELØY,NORGE
2021117317,VL0003ØN,LIAFJORD,Fiskefartøy,Hav,72.1,28 m og over ,15.0,2692,2023,4632.35294117647,ØYGARDEN,NORGE
2021117417,TF0002I,MAGNE ARVESEN,Fiskefartøy,Hav,69.91,28 m og over ,16.0,3422,2021,5250.0,IBESTAD,NORGE
2021117460,M 0023HØ,HERØYFJORD,Fiskefartøy,Hav,69.95,28 m og over ,15.0,2351,2013,3480.1470588235293,HERØY i Møre og Romsdal,NORGE
2021117517,N 0210BØ,VIKANØY,Fiskefartøy,Hav,44.2,28 m og over ,11.5,911,2021,1893.3823529411764,BØ i Nordland,NORGE
2021117638,TF0096T,AUSMA,Fiskefartøy,Kyst,7.5,Under 11 m,2.67,,1987,117.6470588235294,TROMSØ,NORGE
2021117917,TF0067T,CAMILLA,Fiskefartøy,Kyst,7.0,Under 11 m,2.5,,2012,110.29411764705881,TROMSØ,NORGE
2021117977,M 0007A,RESAFLU,Fiskefartøy,Kyst,10.95,Under 11 m,5.5,,2021,294.11764705882354,ÅLESUND,NORGE
